trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.002, 'e': 0.998}",20,0,-88.47761078071906,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
2,False,"{'a': 0.002, 'e': 0.996}",20,0,-81.93036383023895,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
3,False,"{'a': 0.002, 'e': 0.994}",20,0,-51.67735279729276,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
4,False,"{'a': 0.002, 'e': 0.992}",20,0,-169.70147913010462,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
5,False,"{'a': 0.002, 'e': 0.99}",20,0,-87.68642858370679,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
6,False,"{'a': 0.002, 'e': 0.988}",25,0,-73.06645693194758,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
7,False,"{'a': 0.002, 'e': 0.986}",25,0,-20.504834393735447,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
8,False,"{'a': 0.002, 'e': 0.984}",25,0,-70.97952254739559,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
9,False,"{'a': 0.002, 'e': 0.982}",25,0,-164.34487631724045,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
10,False,"{'a': 0.002, 'e': 0.98}",20,2,-96.55875255824456,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 2}",1
11,False,"{'a': 0.002, 'e': 0.978}",20,0,-74.24282343053382,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
12,False,"{'a': 0.002, 'e': 0.976}",20,0,-105.51610051476293,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
13,False,"{'a': 0.002, 'e': 0.974}",25,0,-157.08629966603215,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
14,False,"{'a': 0.002, 'e': 0.972}",30,0,-173.29023472769669,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
15,False,"{'a': 0.002, 'e': 0.97}",30,0,-242.0199041359311,"{0: 16, 1: 2, 2: 5, 3: 4, 4: 3}",0
16,False,"{'a': 0.002, 'e': 0.968}",25,0,-143.19853369866865,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
17,False,"{'a': 0.002, 'e': 0.966}",25,0,-45.57558576818723,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
18,False,"{'a': 0.002, 'e': 0.964}",25,0,-58.00711854789254,"{0: 17, 1: 5, 2: 1, 3: 2, 4: 0}",0
19,False,"{'a': 0.002, 'e': 0.962}",20,0,-78.56885727392564,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
20,False,"{'a': 0.002, 'e': 0.96}",30,0,-49.83057619725525,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
21,False,"{'a': 0.002, 'e': 0.958}",20,0,-163.60714262881467,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
22,False,"{'a': 0.002, 'e': 0.956}",20,0,-107.07137477528873,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
23,False,"{'a': 0.002, 'e': 0.954}",20,0,-58.46654146394894,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
24,False,"{'a': 0.002, 'e': 0.952}",20,0,-40.130362994273995,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
25,False,"{'a': 0.002, 'e': 0.95}",25,0,-84.56023504057256,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
26,False,"{'a': 0.002, 'e': 0.948}",20,0,-78.55529295113374,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
27,False,"{'a': 0.002, 'e': 0.946}",20,0,-144.6724366738917,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
28,False,"{'a': 0.002, 'e': 0.944}",25,0,-60.65147035580797,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
29,False,"{'a': 0.002, 'e': 0.942}",20,0,-87.00312552142931,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
30,False,"{'a': 0.002, 'e': 0.94}",25,0,-178.34849429246552,"{0: 11, 1: 5, 2: 6, 3: 1, 4: 2}",0
31,False,"{'a': 0.002, 'e': 0.938}",35,0,-95.11083758514042,"{0: 25, 1: 4, 2: 4, 3: 1, 4: 1}",0
32,False,"{'a': 0.002, 'e': 0.9359999999999999}",20,0,-102.04474246152029,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
33,False,"{'a': 0.002, 'e': 0.9339999999999999}",20,0,-75.94450397915732,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
34,False,"{'a': 0.002, 'e': 0.9319999999999999}",20,10,1.7447726954321503,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.002, 'e': 0.9299999999999999}",25,0,-169.62736203650357,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
36,False,"{'a': 0.002, 'e': 0.9279999999999999}",25,0,-27.386975690809802,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
37,False,"{'a': 0.002, 'e': 0.9259999999999999}",25,0,-48.419425133519184,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
38,False,"{'a': 0.002, 'e': 0.9239999999999999}",20,0,-34.43842281824621,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
39,False,"{'a': 0.002, 'e': 0.9219999999999999}",25,0,-61.62147148391981,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
40,False,"{'a': 0.002, 'e': 0.9199999999999999}",35,0,-195.63702358355343,"{0: 20, 1: 3, 2: 8, 3: 2, 4: 2}",0
41,False,"{'a': 0.002, 'e': 0.9179999999999999}",20,0,-94.21347343407757,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
42,False,"{'a': 0.002, 'e': 0.9159999999999999}",25,0,-144.84462079127067,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
43,False,"{'a': 0.002, 'e': 0.9139999999999999}",25,0,-96.31489307343371,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
44,False,"{'a': 0.002, 'e': 0.9119999999999999}",20,0,-52.550498904964684,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
45,False,"{'a': 0.002, 'e': 0.9099999999999999}",25,0,-159.66228242849215,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 3}",0
46,False,"{'a': 0.002, 'e': 0.9079999999999999}",25,0,-139.45407000373498,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
47,False,"{'a': 0.002, 'e': 0.9059999999999999}",25,0,-106.77028295097654,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 1}",0
48,False,"{'a': 0.002, 'e': 0.9039999999999999}",20,0,-64.95262122079836,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
49,False,"{'a': 0.002, 'e': 0.9019999999999999}",30,0,-142.63231419452174,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
50,False,"{'a': 0.002, 'e': 0.8999999999999999}",30,0,-240.1692143594544,"{0: 14, 1: 3, 2: 8, 3: 2, 4: 3}",0
51,False,"{'a': 0.002, 'e': 0.8979999999999999}",25,0,-74.35552425038767,"{0: 14, 1: 3, 2: 8, 3: 0, 4: 0}",0
52,False,"{'a': 0.002, 'e': 0.8959999999999999}",20,13,-14.644980548643712,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
53,False,"{'a': 0.002, 'e': 0.8939999999999999}",30,0,-262.0187703169194,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 5}",0
54,False,"{'a': 0.002, 'e': 0.8919999999999999}",20,6,-30.313454473285237,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
55,False,"{'a': 0.002, 'e': 0.8899999999999999}",25,0,-159.02486317325076,"{0: 14, 1: 6, 2: 1, 3: 1, 4: 3}",0
56,False,"{'a': 0.002, 'e': 0.8879999999999999}",25,1,-157.87584778071036,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 2}",1
57,False,"{'a': 0.002, 'e': 0.8859999999999999}",20,5,-28.896612432587624,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
58,False,"{'a': 0.002, 'e': 0.8839999999999999}",25,0,-177.0886156034345,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
59,False,"{'a': 0.002, 'e': 0.8819999999999999}",20,0,-83.81389720377925,"{0: 11, 1: 6, 2: 1, 3: 1, 4: 1}",0
60,False,"{'a': 0.002, 'e': 0.8799999999999999}",25,0,-136.53421206849222,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
61,False,"{'a': 0.002, 'e': 0.8779999999999999}",25,7,-149.26076572216186,"{0: 7, 1: 4, 2: 4, 3: 1, 4: 2}",1
62,False,"{'a': 0.002, 'e': 0.8759999999999999}",30,0,-144.25501337831165,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 1}",0
63,False,"{'a': 0.002, 'e': 0.8739999999999999}",25,0,-166.33364841637723,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
64,False,"{'a': 0.002, 'e': 0.8719999999999999}",25,0,-133.51567955375802,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
65,False,"{'a': 0.002, 'e': 0.8699999999999999}",25,0,-152.47546328234282,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
66,False,"{'a': 0.002, 'e': 0.8679999999999999}",20,0,-81.23715521195861,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
67,False,"{'a': 0.002, 'e': 0.8659999999999999}",20,0,-125.12882231693501,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
68,False,"{'a': 0.002, 'e': 0.8639999999999999}",25,0,-52.351090258295656,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
69,False,"{'a': 0.002, 'e': 0.8619999999999999}",20,0,-46.31574342122276,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
70,False,"{'a': 0.002, 'e': 0.8599999999999999}",25,0,-83.45622197945158,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
71,False,"{'a': 0.002, 'e': 0.8579999999999999}",20,0,-13.883345705633458,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
72,False,"{'a': 0.002, 'e': 0.8559999999999999}",20,0,-58.08935750506484,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
73,False,"{'a': 0.002, 'e': 0.8539999999999999}",25,0,-215.50240471917562,"{0: 13, 1: 1, 2: 7, 3: 0, 4: 4}",0
74,False,"{'a': 0.002, 'e': 0.8519999999999999}",20,0,-61.035693003202,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
75,False,"{'a': 0.002, 'e': 0.8499999999999999}",20,0,-52.50114198021915,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
76,False,"{'a': 0.002, 'e': 0.8479999999999999}",30,12,-19.795324165121357,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
77,False,"{'a': 0.002, 'e': 0.8459999999999999}",30,6,-196.8656592829837,"{0: 11, 1: 4, 2: 5, 3: 1, 4: 3}",1
78,False,"{'a': 0.002, 'e': 0.8439999999999999}",20,0,-86.7596869520935,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
79,False,"{'a': 0.002, 'e': 0.8419999999999999}",25,0,-99.10387222631002,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
80,False,"{'a': 0.002, 'e': 0.8399999999999999}",25,0,-155.1039528095239,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
81,False,"{'a': 0.002, 'e': 0.8379999999999999}",20,7,-53.381028124696236,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
82,False,"{'a': 0.002, 'e': 0.8359999999999999}",20,0,-196.4887690520024,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
83,False,"{'a': 0.002, 'e': 0.8339999999999999}",30,0,-140.31208879593538,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 1}",0
84,False,"{'a': 0.002, 'e': 0.8319999999999999}",20,7,-6.689596672212315,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.002, 'e': 0.8299999999999998}",20,0,-85.98970268401814,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
86,False,"{'a': 0.002, 'e': 0.8279999999999998}",25,4,-43.338043581832466,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 0}",1
87,False,"{'a': 0.002, 'e': 0.8259999999999998}",25,0,-115.20051581625083,"{0: 14, 1: 7, 2: 1, 3: 2, 4: 1}",0
88,False,"{'a': 0.002, 'e': 0.8239999999999998}",20,1,-101.35889748917974,"{0: 12, 1: 4, 2: 0, 3: 1, 4: 2}",1
89,False,"{'a': 0.002, 'e': 0.8219999999999998}",20,0,-92.93643401140997,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
90,False,"{'a': 0.002, 'e': 0.8199999999999998}",20,0,-142.33629529667988,"{0: 11, 1: 1, 2: 3, 3: 4, 4: 1}",0
91,False,"{'a': 0.002, 'e': 0.8179999999999998}",30,0,-217.87169694294448,"{0: 18, 1: 1, 2: 5, 3: 3, 4: 3}",0
92,False,"{'a': 0.002, 'e': 0.8159999999999998}",20,0,-95.81764502324634,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
93,False,"{'a': 0.002, 'e': 0.8139999999999998}",25,18,-10.857414753458475,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
94,False,"{'a': 0.002, 'e': 0.8119999999999998}",25,0,-91.66048561803035,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
95,False,"{'a': 0.002, 'e': 0.8099999999999998}",20,12,-73.07185200962206,"{0: 4, 1: 0, 2: 2, 3: 1, 4: 1}",1
96,False,"{'a': 0.002, 'e': 0.8079999999999998}",20,7,-120.37299914463708,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 2}",1
97,False,"{'a': 0.002, 'e': 0.8059999999999998}",30,0,-139.10717812462246,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
98,False,"{'a': 0.002, 'e': 0.8039999999999998}",25,13,-23.437061879018113,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
99,False,"{'a': 0.002, 'e': 0.8019999999999998}",20,7,-64.63762420816468,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
100,False,"{'a': 0.002, 'e': 0.7999999999999998}",30,4,-95.19322356300731,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 2}",1
101,False,"{'a': 0.002, 'e': 0.7979999999999998}",25,8,-107.3472218035088,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 2}",1
102,False,"{'a': 0.002, 'e': 0.7959999999999998}",20,16,8.633551437455802,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.002, 'e': 0.7939999999999998}",25,0,-131.8636532299162,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",0
104,False,"{'a': 0.002, 'e': 0.7919999999999998}",30,16,-35.88938608642809,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
105,False,"{'a': 0.002, 'e': 0.7899999999999998}",25,7,-21.076264597761277,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 0}",1
106,False,"{'a': 0.002, 'e': 0.7879999999999998}",25,0,-152.66890830941497,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
107,False,"{'a': 0.002, 'e': 0.7859999999999998}",20,0,-74.30900465138023,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
108,False,"{'a': 0.002, 'e': 0.7839999999999998}",25,0,-85.89087716423863,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
109,False,"{'a': 0.002, 'e': 0.7819999999999998}",20,15,8.935304352282671,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.002, 'e': 0.7799999999999998}",20,0,-147.37533351765916,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
111,False,"{'a': 0.002, 'e': 0.7779999999999998}",25,0,-139.52879970739826,"{0: 18, 1: 0, 2: 2, 3: 3, 4: 2}",0
112,False,"{'a': 0.002, 'e': 0.7759999999999998}",20,0,-167.46781192325565,"{0: 10, 1: 0, 2: 6, 3: 2, 4: 2}",0
113,False,"{'a': 0.002, 'e': 0.7739999999999998}",25,0,-87.89953172615483,"{0: 14, 1: 5, 2: 4, 3: 2, 4: 0}",0
114,False,"{'a': 0.002, 'e': 0.7719999999999998}",30,0,-241.98519639742477,"{0: 16, 1: 2, 2: 7, 3: 1, 4: 4}",0
115,False,"{'a': 0.002, 'e': 0.7699999999999998}",35,0,-127.82281480439369,"{0: 24, 1: 3, 2: 4, 3: 3, 4: 1}",1
116,False,"{'a': 0.002, 'e': 0.7679999999999998}",25,0,-58.27132864886686,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
117,False,"{'a': 0.002, 'e': 0.7659999999999998}",20,0,-77.26962920119969,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
118,False,"{'a': 0.002, 'e': 0.7639999999999998}",25,20,8.962017087819914,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.002, 'e': 0.7619999999999998}",25,8,-46.99054009241122,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
120,False,"{'a': 0.002, 'e': 0.7599999999999998}",30,0,-54.639440551785356,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
121,False,"{'a': 0.002, 'e': 0.7579999999999998}",35,0,-153.9452676021699,"{0: 25, 1: 3, 2: 3, 3: 1, 4: 3}",0
122,False,"{'a': 0.002, 'e': 0.7559999999999998}",30,0,-209.51204178265655,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 4}",0
123,False,"{'a': 0.002, 'e': 0.7539999999999998}",25,0,-162.63160050114809,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
124,False,"{'a': 0.002, 'e': 0.7519999999999998}",25,7,-23.069204312192177,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
125,False,"{'a': 0.002, 'e': 0.7499999999999998}",30,3,-25.17886701089614,"{0: 21, 1: 3, 2: 2, 3: 1, 4: 0}",1
126,False,"{'a': 0.002, 'e': 0.7479999999999998}",25,10,-50.98098659166865,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 0}",1
127,False,"{'a': 0.002, 'e': 0.7459999999999998}",20,9,19.991433000650662,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.002, 'e': 0.7439999999999998}",25,0,-32.1787904172903,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
129,False,"{'a': 0.002, 'e': 0.7419999999999998}",30,0,-177.68493260646048,"{0: 15, 1: 4, 2: 8, 3: 1, 4: 2}",0
130,False,"{'a': 0.002, 'e': 0.7399999999999998}",20,9,-68.13434807533467,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 1}",1
131,False,"{'a': 0.002, 'e': 0.7379999999999998}",20,0,-11.029687764294437,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
132,False,"{'a': 0.002, 'e': 0.7359999999999998}",25,2,4.097437742036586,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
133,False,"{'a': 0.002, 'e': 0.7339999999999998}",30,0,-216.67165249689106,"{0: 19, 1: 3, 2: 2, 3: 2, 4: 4}",0
134,False,"{'a': 0.002, 'e': 0.7319999999999998}",30,0,-103.51237913212103,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",1
135,False,"{'a': 0.002, 'e': 0.7299999999999998}",20,0,-152.1878846803113,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
136,False,"{'a': 0.002, 'e': 0.7279999999999998}",30,15,-53.65867452650975,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
137,False,"{'a': 0.002, 'e': 0.7259999999999998}",25,0,-203.40931802974083,"{0: 16, 1: 1, 2: 2, 3: 2, 4: 4}",0
138,False,"{'a': 0.002, 'e': 0.7239999999999998}",25,3,-164.45759975800812,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 3}",1
139,False,"{'a': 0.002, 'e': 0.7219999999999998}",25,6,-98.30279236851344,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 2}",1
140,False,"{'a': 0.002, 'e': 0.7199999999999998}",20,0,-42.57628305299503,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
141,False,"{'a': 0.002, 'e': 0.7179999999999997}",25,11,-0.43743742421857545,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
142,False,"{'a': 0.002, 'e': 0.7159999999999997}",25,4,-9.187979241842879,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
143,False,"{'a': 0.002, 'e': 0.7139999999999997}",30,0,-63.85936177615647,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
144,False,"{'a': 0.002, 'e': 0.7119999999999997}",20,0,-59.90797944807464,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
145,False,"{'a': 0.002, 'e': 0.7099999999999997}",25,2,-118.98884006092885,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 1}",1
146,False,"{'a': 0.002, 'e': 0.7079999999999997}",25,7,-75.91895800944698,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 1}",1
147,False,"{'a': 0.002, 'e': 0.7059999999999997}",30,0,-32.05040539627024,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
148,False,"{'a': 0.002, 'e': 0.7039999999999997}",20,0,-98.35847190582446,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
149,False,"{'a': 0.002, 'e': 0.7019999999999997}",20,0,-75.40903543862377,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",1
150,False,"{'a': 0.002, 'e': 0.6999999999999997}",20,0,-22.421703202677527,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
151,False,"{'a': 0.002, 'e': 0.6979999999999997}",25,15,4.054710735474675,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.002, 'e': 0.6959999999999997}",30,0,-61.06397117688089,"{0: 21, 1: 6, 2: 2, 3: 0, 4: 1}",0
153,False,"{'a': 0.002, 'e': 0.6939999999999997}",20,9,-48.15374691143568,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 1}",1
154,False,"{'a': 0.002, 'e': 0.6919999999999997}",20,0,-123.12790991108189,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
155,False,"{'a': 0.002, 'e': 0.6899999999999997}",25,0,-60.21171183687963,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
156,False,"{'a': 0.002, 'e': 0.6879999999999997}",20,0,-34.37153977054593,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
157,False,"{'a': 0.002, 'e': 0.6859999999999997}",20,6,-54.38964882309853,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
158,False,"{'a': 0.002, 'e': 0.6839999999999997}",25,11,-29.553266956400975,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
159,False,"{'a': 0.002, 'e': 0.6819999999999997}",20,0,-62.66023562682937,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
160,False,"{'a': 0.002, 'e': 0.6799999999999997}",25,9,-34.95947733063289,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 0}",1
161,False,"{'a': 0.002, 'e': 0.6779999999999997}",20,4,-2.6985933463794463,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
162,False,"{'a': 0.002, 'e': 0.6759999999999997}",25,11,-57.205615377185595,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
163,False,"{'a': 0.002, 'e': 0.6739999999999997}",25,0,-53.683207867510255,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
164,False,"{'a': 0.002, 'e': 0.6719999999999997}",30,0,-114.54638260999158,"{0: 17, 1: 4, 2: 8, 3: 0, 4: 1}",0
165,False,"{'a': 0.002, 'e': 0.6699999999999997}",20,0,-139.98755020373787,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
166,False,"{'a': 0.002, 'e': 0.6679999999999997}",30,2,-5.407484736701615,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 0}",1
167,False,"{'a': 0.002, 'e': 0.6659999999999997}",20,13,-31.541130161252447,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
168,False,"{'a': 0.002, 'e': 0.6639999999999997}",20,0,-121.5838740507139,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
169,False,"{'a': 0.002, 'e': 0.6619999999999997}",30,12,-53.47296275484457,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
170,False,"{'a': 0.002, 'e': 0.6599999999999997}",20,12,-3.1131381970719616,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.002, 'e': 0.6579999999999997}",20,0,-89.66378075496878,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
172,False,"{'a': 0.002, 'e': 0.6559999999999997}",30,0,-147.36807775739473,"{0: 21, 1: 3, 2: 2, 3: 1, 4: 3}",0
173,False,"{'a': 0.002, 'e': 0.6539999999999997}",20,7,-124.48613971531539,"{0: 6, 1: 2, 2: 2, 3: 1, 4: 2}",1
174,False,"{'a': 0.002, 'e': 0.6519999999999997}",20,0,-176.5859820232496,"{0: 8, 1: 0, 2: 9, 3: 1, 4: 2}",0
175,False,"{'a': 0.002, 'e': 0.6499999999999997}",20,6,-101.81935607872823,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 2}",1
176,False,"{'a': 0.002, 'e': 0.6479999999999997}",25,3,-1.9309530124748522,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
177,False,"{'a': 0.002, 'e': 0.6459999999999997}",30,0,-78.91926623967585,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
178,False,"{'a': 0.002, 'e': 0.6439999999999997}",20,12,-31.096230622849458,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
179,False,"{'a': 0.002, 'e': 0.6419999999999997}",20,9,15.405082519286292,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.002, 'e': 0.6399999999999997}",30,0,-43.27275725112226,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
181,False,"{'a': 0.002, 'e': 0.6379999999999997}",20,0,-25.835704221730545,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
182,False,"{'a': 0.002, 'e': 0.6359999999999997}",25,1,-54.75342368804908,"{0: 19, 1: 3, 2: 0, 3: 1, 4: 1}",1
183,False,"{'a': 0.002, 'e': 0.6339999999999997}",25,0,-121.36459039538695,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
184,False,"{'a': 0.002, 'e': 0.6319999999999997}",35,0,-85.89791868615329,"{0: 21, 1: 8, 2: 5, 3: 1, 4: 0}",0
185,False,"{'a': 0.002, 'e': 0.6299999999999997}",20,7,-15.414564302991067,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
