trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
178,False,"{'a': 0.003041558, 'e': 0.8585528814512334}",20,0,-83.87805343175842,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
179,False,"{'a': 0.003041558, 'e': 0.8569894296930864}",20,5,-46.599976514704714,"{0: 10, 1: 1, 2: 2, 3: 2, 4: 0}",1
180,False,"{'a': 0.003041558, 'e': 0.8554180498675055}",20,0,-66.37810434002668,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
181,False,"{'a': 0.003041558, 'e': 0.8538387565114318}",25,11,-22.061968885394226,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
182,False,"{'a': 0.003041558, 'e': 0.8522515642350159}",25,0,-73.23982283710265,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
183,False,"{'a': 0.003041558, 'e': 0.850656487721481}",25,15,-88.80984528476704,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 2}",1
184,False,"{'a': 0.003041558, 'e': 0.8490535417269883}",30,0,-87.40029841988427,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
185,False,"{'a': 0.003041558, 'e': 0.8474427410805003}",20,0,-51.39387589084339,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
186,False,"{'a': 0.003041558, 'e': 0.8458241006836432}",25,0,-33.58496298887056,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
187,False,"{'a': 0.003041558, 'e': 0.844197635510569}",20,0,-54.5715446826621,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
188,False,"{'a': 0.003041558, 'e': 0.8425633606078179}",30,0,-97.43343367713847,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
189,False,"{'a': 0.003041558, 'e': 0.8409212910941778}",20,0,-104.91739167580762,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
190,False,"{'a': 0.003041558, 'e': 0.8392714421605454}",20,0,-118.49690531381962,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
191,False,"{'a': 0.003041558, 'e': 0.8376138290697851}",35,8,-155.86173257636904,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 3}",1
192,False,"{'a': 0.003041558, 'e': 0.8359484671565884}",25,2,-224.2976152805026,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 5}",1
193,False,"{'a': 0.003041558, 'e': 0.8342753718273316}",20,0,-127.98147597450487,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
194,False,"{'a': 0.003041558, 'e': 0.832594558559933}",20,0,-79.05325548112195,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
195,False,"{'a': 0.003041558, 'e': 0.8309060429037105}",20,0,-50.251885904050525,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
196,False,"{'a': 0.003041558, 'e': 0.8292098404792371}",25,0,-76.79298700146512,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
197,False,"{'a': 0.003041558, 'e': 0.8275059669781966}",25,0,-103.08794358257325,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
198,False,"{'a': 0.003041558, 'e': 0.8257944381632385}",20,0,-99.55489780794304,"{0: 11, 1: 0, 2: 7, 3: 2, 4: 0}",0
199,False,"{'a': 0.003041558, 'e': 0.8240752698678322}",25,0,-151.68016218145033,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
200,False,"{'a': 0.003041558, 'e': 0.8223484779961204}",25,0,-125.9119464405361,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
201,False,"{'a': 0.003041558, 'e': 0.820614078522772}",25,0,-174.33404400125647,"{0: 13, 1: 0, 2: 7, 3: 4, 4: 1}",0
202,False,"{'a': 0.003041558, 'e': 0.8188720874928344}",25,4,-48.14583635129418,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 0}",1
203,False,"{'a': 0.003041558, 'e': 0.8171225210215849}",20,4,-42.3829131982596,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
204,False,"{'a': 0.003041558, 'e': 0.8153653952943818}",20,0,-119.57824746076685,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
205,False,"{'a': 0.003041558, 'e': 0.8136007265665145}",30,0,-82.84615846493149,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
206,False,"{'a': 0.003041558, 'e': 0.8118285311630535}",30,0,-170.65433655356418,"{0: 18, 1: 3, 2: 4, 3: 3, 4: 2}",0
207,False,"{'a': 0.003041558, 'e': 0.8100488254786986}",20,0,-41.27239441958207,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
208,False,"{'a': 0.003041558, 'e': 0.8082616259776283}",20,0,-161.48014888437996,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
209,False,"{'a': 0.003041558, 'e': 0.8064669491933463}",25,0,-41.583159149619156,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
210,False,"{'a': 0.003041558, 'e': 0.8046648117285295}",25,0,-98.77777607885925,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
211,False,"{'a': 0.003041558, 'e': 0.8028552302548742}",25,0,-73.31966246701694,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
212,False,"{'a': 0.003041558, 'e': 0.8010382215129415}",35,20,-67.97917851369303,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
213,False,"{'a': 0.003041558, 'e': 0.7992138023120026}",20,0,-24.607843128487147,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
214,False,"{'a': 0.003041558, 'e': 0.7973819895298835}",20,0,-92.23799943584903,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
215,False,"{'a': 0.003041558, 'e': 0.7955428001128086}",25,13,-14.617647633686307,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 0}",1
216,False,"{'a': 0.003041558, 'e': 0.7936962510752444}",20,0,-91.70005832578562,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
217,False,"{'a': 0.003041558, 'e': 0.7918423594997412}",20,0,-150.13057161294242,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
218,False,"{'a': 0.003041558, 'e': 0.7899811425367763}",30,0,-42.686646189257864,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
219,False,"{'a': 0.003041558, 'e': 0.7881126174045939}",25,0,-118.73621541050008,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
220,False,"{'a': 0.003041558, 'e': 0.7862368013890471}",30,0,-35.65901849682645,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
221,False,"{'a': 0.003041558, 'e': 0.7843537118434372}",20,0,-104.7325144240706,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
222,False,"{'a': 0.003041558, 'e': 0.7824633661883537}",30,13,-69.3308555868538,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 1}",1
223,False,"{'a': 0.003041558, 'e': 0.7805657819115124}",30,0,-54.6626618929779,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
224,False,"{'a': 0.003041558, 'e': 0.7786609765675946}",20,0,-103.75025613676708,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
225,False,"{'a': 0.003041558, 'e': 0.7767489677780838}",30,0,-88.5276306026645,"{0: 17, 1: 7, 2: 5, 3: 1, 4: 0}",0
226,False,"{'a': 0.003041558, 'e': 0.7748297732311032}",20,9,-18.717167236767796,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
227,False,"{'a': 0.003041558, 'e': 0.7729034106812521}",25,7,-172.06313064134852,"{0: 9, 1: 1, 2: 4, 3: 1, 4: 3}",1
228,False,"{'a': 0.003041558, 'e': 0.7709698979494413}",30,3,-178.59587960514327,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 3}",1
229,False,"{'a': 0.003041558, 'e': 0.7690292529227281}",25,0,-145.8313041782317,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
230,False,"{'a': 0.003041558, 'e': 0.7670814935541519}",25,8,-62.90840812377527,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
231,False,"{'a': 0.003041558, 'e': 0.7651266378625666}",25,0,-140.1218704193942,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
232,False,"{'a': 0.003041558, 'e': 0.7631647039324754}",20,0,-132.23097446515698,"{0: 8, 1: 3, 2: 5, 3: 4, 4: 0}",0
233,False,"{'a': 0.003041558, 'e': 0.761195709913862}",20,0,-110.80906074700077,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
234,False,"{'a': 0.003041558, 'e': 0.7592196740220241}",20,0,-212.56682861546506,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 4}",0
235,False,"{'a': 0.003041558, 'e': 0.7572366145374037}",20,0,-174.6217122477663,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
236,False,"{'a': 0.003041558, 'e': 0.755246549805419}",30,0,-140.3558139558006,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
237,False,"{'a': 0.003041558, 'e': 0.753249498236294}",25,4,-71.5984274318723,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 1}",1
238,False,"{'a': 0.003041558, 'e': 0.7512454783048884}",20,0,-148.13626000527543,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
239,False,"{'a': 0.003041558, 'e': 0.7492345085505268}",25,0,-96.15591046213893,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
240,False,"{'a': 0.003041558, 'e': 0.7472166075768271}",20,9,-55.23454655417141,"{0: 6, 1: 1, 2: 2, 3: 2, 4: 0}",1
241,False,"{'a': 0.003041558, 'e': 0.745191794051528}",20,12,-2.473913177689039,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.003041558, 'e': 0.7431600867063173}",25,13,-23.88515444273818,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
243,False,"{'a': 0.003041558, 'e': 0.7411215043366574}",20,0,-93.74809721773492,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
244,False,"{'a': 0.003041558, 'e': 0.7390760658016124}",20,0,-52.05094895656732,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
245,False,"{'a': 0.003041558, 'e': 0.7370237900236732}",20,0,-102.55172124629264,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
246,False,"{'a': 0.003041558, 'e': 0.7349646959885825}",20,0,-57.07365145410324,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
247,False,"{'a': 0.003041558, 'e': 0.732898802745159}",20,0,-66.19431555842793,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
248,False,"{'a': 0.003041558, 'e': 0.7308261294051215}",35,14,-120.17223329302925,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 2}",1
249,False,"{'a': 0.003041558, 'e': 0.7287466951429116}",20,12,-81.50406078594087,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 2}",1
250,False,"{'a': 0.003041558, 'e': 0.7266605191955173}",25,0,-50.69329945781395,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
251,False,"{'a': 0.003041558, 'e': 0.724567620862294}",20,12,3.1714425649166147,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.003041558, 'e': 0.7224680195047861}",20,0,-70.04957095623247,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
253,False,"{'a': 0.003041558, 'e': 0.7203617345465485}",20,0,-111.14015948017696,"{0: 13, 1: 0, 2: 1, 3: 6, 4: 0}",0
254,False,"{'a': 0.003041558, 'e': 0.7182487854729667}",25,0,-52.15715013803035,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
255,False,"{'a': 0.003041558, 'e': 0.7161291918310756}",25,18,-10.502434984146943,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
256,False,"{'a': 0.003041558, 'e': 0.7140029732293804}",25,0,-60.86111978375738,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
257,False,"{'a': 0.003041558, 'e': 0.7118701493376738}",20,0,-126.66796588060912,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
258,False,"{'a': 0.003041558, 'e': 0.7097307398868542}",35,4,-151.79417437666913,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 2}",1
259,False,"{'a': 0.003041558, 'e': 0.7075847646687442}",20,1,1.9516773329526,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.003041558, 'e': 0.7054322435359061}",25,5,-74.1051985902926,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",1
261,False,"{'a': 0.003041558, 'e': 0.7032731964014591}",20,0,-55.26434313153235,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
262,False,"{'a': 0.003041558, 'e': 0.701107643238895}",20,0,-25.96101781743119,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
263,False,"{'a': 0.003041558, 'e': 0.6989356040818933}",35,0,-138.74618295215203,"{0: 24, 1: 3, 2: 3, 3: 4, 4: 1}",0
264,False,"{'a': 0.003041558, 'e': 0.6967570990241354}",25,2,-89.27740417278349,"{0: 14, 1: 2, 2: 4, 3: 3, 4: 0}",1
265,False,"{'a': 0.003041558, 'e': 0.6945721482191202}",30,0,-140.52022653483527,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
266,False,"{'a': 0.003041558, 'e': 0.6923807718799755}",25,0,-91.66188417675693,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
267,False,"{'a': 0.003041558, 'e': 0.6901829902792731}",20,8,6.508737580894847,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.003041558, 'e': 0.6879788237488396}",25,1,-28.425762478608277,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 0}",1
269,False,"{'a': 0.003041558, 'e': 0.6857682926795694}",25,0,-35.3941711297815,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
270,False,"{'a': 0.003041558, 'e': 0.6835514175212356}",20,0,-10.993869965603217,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
271,False,"{'a': 0.003041558, 'e': 0.6813282187823009}",25,13,0.020363544127373512,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
272,False,"{'a': 0.003041558, 'e': 0.6790987170297279}",20,0,-38.087278237573685,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
273,False,"{'a': 0.003041558, 'e': 0.6768629328887887}",20,0,-48.883839482443506,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
274,False,"{'a': 0.003041558, 'e': 0.6746208870428744}",25,0,-16.027145355823713,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
275,False,"{'a': 0.003041558, 'e': 0.6723726002333034}",20,8,-83.08342205977824,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 1}",1
276,False,"{'a': 0.003041558, 'e': 0.6701180932591295}",30,0,-98.15345893673044,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
277,False,"{'a': 0.003041558, 'e': 0.6678573869769502}",30,0,-166.33801971188166,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
278,False,"{'a': 0.003041558, 'e': 0.6655905023007126}",20,0,-34.371796293998344,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
279,False,"{'a': 0.003041558, 'e': 0.6633174602015212}",20,0,-117.33800093287442,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
280,False,"{'a': 0.003041558, 'e': 0.6610382817074425}",20,0,-67.7155693947915,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
281,False,"{'a': 0.003041558, 'e': 0.6587529879033118}",25,0,-84.31666570252314,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
282,False,"{'a': 0.003041558, 'e': 0.6564615999305373}",35,0,-89.62044466704829,"{0: 28, 1: 1, 2: 4, 3: 0, 4: 2}",0
283,False,"{'a': 0.003041558, 'e': 0.6541641389869048}",30,12,-43.13073959531093,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
284,False,"{'a': 0.003041558, 'e': 0.6518606263263816}",30,0,-141.91888672984237,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
285,False,"{'a': 0.003041558, 'e': 0.6495510832589197}",20,0,-102.07344829341436,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
286,False,"{'a': 0.003041558, 'e': 0.6472355311502591}",20,4,2.6458653374593406,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.003041558, 'e': 0.6449139914217296}",25,0,-66.48150100737172,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
288,False,"{'a': 0.003041558, 'e': 0.6425864855500527}",25,8,-77.48456039372645,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 2}",1
289,False,"{'a': 0.003041558, 'e': 0.6402530350671437}",30,10,-60.13320396654553,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
290,False,"{'a': 0.003041558, 'e': 0.6379136615599112}",25,0,-19.793700069332466,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
291,False,"{'a': 0.003041558, 'e': 0.6355683866700589}",20,0,-43.81629995441706,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
292,False,"{'a': 0.003041558, 'e': 0.6332172320938837}",25,4,-21.2918342373343,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
293,False,"{'a': 0.003041558, 'e': 0.6308602195820765}",20,6,-70.64176917830595,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 1}",1
294,False,"{'a': 0.003041558, 'e': 0.6284973709395201}",30,22,13.095839572372059,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.003041558, 'e': 0.6261287080250879}",35,3,-52.31655808361236,"{0: 23, 1: 4, 2: 4, 3: 1, 4: 0}",1
296,False,"{'a': 0.003041558, 'e': 0.6237542527514414}",20,2,-30.474646386027572,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
297,False,"{'a': 0.003041558, 'e': 0.6213740270848276}",30,0,-89.18885592372229,"{0: 23, 1: 0, 2: 4, 3: 2, 4: 1}",0
298,False,"{'a': 0.003041558, 'e': 0.6189880530448758}",20,0,-67.9916919573499,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
299,False,"{'a': 0.003041558, 'e': 0.6165963527043942}",20,0,-12.642268634106633,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
300,False,"{'a': 0.003041558, 'e': 0.6141989481891649}",25,18,-13.669701110949974,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
301,False,"{'a': 0.003041558, 'e': 0.6117958616777399}",20,0,-52.721152268338415,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
302,False,"{'a': 0.003041558, 'e': 0.6093871154012359}",20,0,-25.5095091321339,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
303,False,"{'a': 0.003041558, 'e': 0.6069727316431284}",20,0,-55.75655541471202,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
304,False,"{'a': 0.003041558, 'e': 0.6045527327390453}",25,0,-27.662688460894966,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
305,False,"{'a': 0.003041558, 'e': 0.6021271410765612}",25,2,-18.03533085284055,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 0}",1
306,False,"{'a': 0.003041558, 'e': 0.5996959790949891}",25,10,-109.60319106348526,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 2}",1
307,False,"{'a': 0.003041558, 'e': 0.5972592692851738}",20,6,-59.19021664279404,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
308,False,"{'a': 0.003041558, 'e': 0.5948170341892831}",20,0,-49.27939170438887,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
309,False,"{'a': 0.003041558, 'e': 0.5923692964006001}",20,3,-20.197455659257017,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
310,False,"{'a': 0.003041558, 'e': 0.5899160785633131}",30,5,-75.52564892699934,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",1
311,False,"{'a': 0.003041558, 'e': 0.5874574033723071}",35,23,-10.12788429130344,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
312,False,"{'a': 0.003041558, 'e': 0.5849932935729533}",20,1,-36.254186148415386,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 0}",1
313,False,"{'a': 0.003041558, 'e': 0.5825237719608988}",25,3,-92.86875695367365,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 1}",1
314,False,"{'a': 0.003041558, 'e': 0.5800488613818559}",20,0,-56.545974926432436,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
315,False,"{'a': 0.003041558, 'e': 0.5775685847313904}",25,2,-97.19069610921541,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 2}",1
316,False,"{'a': 0.003041558, 'e': 0.5750829649547101}",25,0,-25.06249296097308,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
317,False,"{'a': 0.003041558, 'e': 0.5725920250464526}",25,20,9.51718902121033,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.003041558, 'e': 0.5700957880504719}",25,0,-81.37515359761939,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
319,False,"{'a': 0.003041558, 'e': 0.5675942770596263}",25,0,-62.993625482399736,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
320,False,"{'a': 0.003041558, 'e': 0.5650875152155638}",20,7,-52.736540136919075,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
321,False,"{'a': 0.003041558, 'e': 0.5625755257085086}",20,0,-118.9758675024128,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
322,False,"{'a': 0.003041558, 'e': 0.5600583317770461}",25,12,-14.772845621887312,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
323,False,"{'a': 0.003041558, 'e': 0.5575359567079086}",20,1,-66.33925403144633,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 0}",1
324,False,"{'a': 0.003041558, 'e': 0.555008423835759}",20,4,-27.494321180322718,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
325,False,"{'a': 0.003041558, 'e': 0.5524757565429759}",25,0,-61.85157652522665,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
326,False,"{'a': 0.003041558, 'e': 0.549937978259436}",30,8,-34.99616698428733,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
327,False,"{'a': 0.003041558, 'e': 0.5473951124622992}",25,14,-11.984294882017615,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.003041558, 'e': 0.5448471826757892}",25,0,-122.64056640553511,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
329,False,"{'a': 0.003041558, 'e': 0.5422942124709781}",25,13,-16.038752713266085,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
330,False,"{'a': 0.003041558, 'e': 0.5397362254655662}",25,14,-8.799173017525222,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
331,False,"{'a': 0.003041558, 'e': 0.5371732453236654}",25,0,12.523837684497476,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
332,False,"{'a': 0.003041558, 'e': 0.5346052957555788}",35,8,-96.25602442451665,"{0: 17, 1: 3, 2: 5, 3: 1, 4: 1}",1
333,False,"{'a': 0.003041558, 'e': 0.5320324005175825}",30,17,-7.667319844394029,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
334,False,"{'a': 0.003041558, 'e': 0.5294545834117054}",20,11,-22.428001084762542,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
335,False,"{'a': 0.003041558, 'e': 0.5268718682855081}",30,0,-22.785515641615895,"{0: 23, 1: 4, 2: 2, 3: 1, 4: 0}",0
336,False,"{'a': 0.003041558, 'e': 0.524284279031864}",30,0,-95.68274457630928,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
337,False,"{'a': 0.003041558, 'e': 0.5216918395887371}",25,14,9.84451828717368,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.003041558, 'e': 0.519094573938961}",20,0,-49.07216728283175,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
339,False,"{'a': 0.003041558, 'e': 0.5164925061100162}",20,13,-1.7003239294610906,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.003041558, 'e': 0.5138856601738092}",20,8,7.629785561815808,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
341,False,"{'a': 0.003041558, 'e': 0.5112740602464488}",20,0,-85.45324398383673,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
342,False,"{'a': 0.003041558, 'e': 0.5086577304880238}",20,0,-8.263668691099436,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
343,False,"{'a': 0.003041558, 'e': 0.5060366951023777}",20,9,14.383603492957047,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.003041558, 'e': 0.5034109783368875}",25,16,-28.814885119874166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
345,False,"{'a': 0.003041558, 'e': 0.5007806044822372}",20,0,0.05972479970330147,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
346,False,"{'a': 0.003041558, 'e': 0.4981455978721942}",25,13,-8.637955580619435,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
347,False,"{'a': 0.003041558, 'e': 0.4955059828833833}",20,2,-39.6090370310317,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
348,False,"{'a': 0.003041558, 'e': 0.4928617839350624}",35,4,-40.893922979708115,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 1}",1
349,False,"{'a': 0.003041558, 'e': 0.49021302548889545}",20,0,-83.93721680098625,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
350,False,"{'a': 0.003041558, 'e': 0.48755973204872705}",25,3,-24.759414522257845,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
351,False,"{'a': 0.003041558, 'e': 0.4849019281603546}",20,1,-38.77627981043965,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
352,False,"{'a': 0.003041558, 'e': 0.48223963841130274}",20,11,7.462560391098662,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.003041558, 'e': 0.47957288743059473}",30,0,-35.690400170673925,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
354,False,"{'a': 0.003041558, 'e': 0.4769016998885252}",25,0,-87.97380532554546,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
355,False,"{'a': 0.003041558, 'e': 0.4742261004964313}",20,0,-28.098339091835555,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
356,False,"{'a': 0.003041558, 'e': 0.47154611400646496}",20,0,-3.2292217175207414,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
