trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
178,False,"{'a': 0.006007875, 'e': 0.3452819756675544}",25,10,13.725631032265913,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.006007875, 'e': 0.3432137836583943}",25,0,15.327893226175377,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
180,False,"{'a': 0.006007875, 'e': 0.341157979837695}",20,5,-3.741293178493951,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
181,False,"{'a': 0.006007875, 'e': 0.3391144900018951}",25,0,-52.995407920008134,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
182,False,"{'a': 0.006007875, 'e': 0.337083240391902}",25,0,-39.45378852371413,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
183,False,"{'a': 0.006007875, 'e': 0.3350641576904302}",25,3,-21.783110106991597,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
184,False,"{'a': 0.006007875, 'e': 0.3330571690193548}",25,5,3.422616622225804,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
185,False,"{'a': 0.006007875, 'e': 0.3310622019370806}",20,0,-76.8663102919904,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
186,False,"{'a': 0.006007875, 'e': 0.3290791844359282}",30,17,-12.114273409159596,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.006007875, 'e': 0.32710804493953394}",25,20,8.386437999055845,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.006007875, 'e': 0.3251487123002672}",25,3,-28.91751355385996,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
189,False,"{'a': 0.006007875, 'e': 0.3232011157966616}",30,12,-35.0569193872674,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
190,False,"{'a': 0.006007875, 'e': 0.3212651851308631}",30,7,2.6124033113010396,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.006007875, 'e': 0.31934085042609195}",25,10,-47.5390543242271,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 1}",1
192,False,"{'a': 0.006007875, 'e': 0.3174280422241209}",20,0,5.4758082531939944,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
193,False,"{'a': 0.006007875, 'e': 0.31552669148276796}",30,17,18.700255393339315,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.006007875, 'e': 0.3136367295734046}",35,21,-48.703815872826766,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
195,False,"{'a': 0.006007875, 'e': 0.3117580882784781}",20,6,-52.13201977059403,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 0}",1
196,False,"{'a': 0.006007875, 'e': 0.30989069978905}",25,0,16.257856216678004,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
197,False,"{'a': 0.006007875, 'e': 0.30803449670234767}",20,13,12.383378050934862,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.006007875, 'e': 0.30618941201933236}",30,13,8.317860536996134,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.006007875, 'e': 0.3043553791422801}",30,0,13.02455130175184,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
200,False,"{'a': 0.006007875, 'e': 0.3025323318723785}",20,0,-16.106898591618755,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
201,False,"{'a': 0.006007875, 'e': 0.30072020440733666}",20,12,3.6492781187303662,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.006007875, 'e': 0.29891893133901093}",30,20,18.657676706081936,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.006007875, 'e': 0.2971284476510431}",25,18,15.609004216338239,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.006007875, 'e': 0.29534868871651443}",30,20,-5.319329490690933,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.006007875, 'e': 0.29357959029561226}",35,0,-72.37925667803589,"{0: 30, 1: 0, 2: 3, 3: 0, 4: 2}",0
206,False,"{'a': 0.006007875, 'e': 0.29182108853331196}",35,18,-16.420385140419985,"{0: 14, 1: 1, 2: 0, 3: 2, 4: 0}",1
207,False,"{'a': 0.006007875, 'e': 0.29007311995707175}",20,0,9.160439705998698,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
208,False,"{'a': 0.006007875, 'e': 0.28833562147454156}",20,8,-29.204703811241853,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
209,False,"{'a': 0.006007875, 'e': 0.2866085303712862}",25,12,8.966595260322581,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.006007875, 'e': 0.284891784308521}",25,0,-30.647004477703625,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
211,False,"{'a': 0.006007875, 'e': 0.28318532132086255}",25,12,18.55495479473327,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.006007875, 'e': 0.2814890798140913}",20,8,24.683712707926965,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.006007875, 'e': 0.279802998562929}",25,19,11.482986062170308,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.006007875, 'e': 0.2781270167088281}",30,22,3.902521873852107,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.006007875, 'e': 0.27646107375777584}",25,0,34.92176667258565,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
216,False,"{'a': 0.006007875, 'e': 0.2748051095781101}",20,0,2.50654085298453,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
217,False,"{'a': 0.006007875, 'e': 0.2731590643983494}",20,10,7.130063284168319,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.006007875, 'e': 0.2715228788050351}",25,0,-28.253602472272547,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
219,False,"{'a': 0.006007875, 'e': 0.2698964937405873}",25,0,9.5632032612421,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
220,False,"{'a': 0.006007875, 'e': 0.26827985050117276}",20,0,14.313280479336997,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
221,False,"{'a': 0.006007875, 'e': 0.2666728907345864}",25,12,6.294839087254401,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.006007875, 'e': 0.2650755564381447}",25,9,-24.744515680023262,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
223,False,"{'a': 0.006007875, 'e': 0.2634877899565925}",25,7,14.88375930392541,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.006007875, 'e': 0.26190953398002165}",25,0,-18.31384350653584,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
225,False,"{'a': 0.006007875, 'e': 0.2603407315418026}",30,9,37.16195634155503,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.006007875, 'e': 0.2587813260165281}",35,26,9.687865352631992,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.006007875, 'e': 0.25723126111796946}",30,0,-101.54638503843672,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
228,False,"{'a': 0.006007875, 'e': 0.25569048089704466}",25,10,18.773983682351282,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.006007875, 'e': 0.25415892973979937}",30,19,7.397686635260726,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.006007875, 'e': 0.2526365523653989}",25,13,21.46302733257224,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.006007875, 'e': 0.2511232938241336}",25,0,15.566454927832039,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
232,False,"{'a': 0.006007875, 'e': 0.24961909949543473}",35,15,9.246131947494927,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.006007875, 'e': 0.24812391508590362}",20,15,9.652572814761955,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.006007875, 'e': 0.24663768662735153}",25,13,-5.1995200066138345,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
235,False,"{'a': 0.006007875, 'e': 0.2451603604748518}",25,8,31.461270377593273,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.006007875, 'e': 0.24369188330480368}",20,14,14.565778603982546,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.006007875, 'e': 0.24223220211300736}",25,0,10.403893314834406,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
238,False,"{'a': 0.006007875, 'e': 0.24078126421275114}",25,1,23.20867134713649,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.006007875, 'e': 0.23933901723290943}",25,0,-29.914102665564453,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
240,False,"{'a': 0.006007875, 'e': 0.23790540911605265}",30,2,24.206468843916475,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.006007875, 'e': 0.236480388116568}",20,15,10.28477337685613,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.006007875, 'e': 0.235063902798792}",20,10,9.3721268368611,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.006007875, 'e': 0.23365590203515363}",25,16,0.48170309989220783,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.006007875, 'e': 0.23225633500432924}",25,12,-18.04967554369381,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
245,False,"{'a': 0.006007875, 'e': 0.2308651511894078}",35,18,-18.370099646213365,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
246,False,"{'a': 0.006007875, 'e': 0.2294823003760679}",20,0,20.40464469421295,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
247,False,"{'a': 0.006007875, 'e': 0.22810773265076484}",20,8,17.714658807995423,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.006007875, 'e': 0.2267413983989295}",20,0,-10.626991541628726,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
249,False,"{'a': 0.006007875, 'e': 0.22538324830317705}",20,8,15.576569187245484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.006007875, 'e': 0.22403323334152728}",25,12,15.418796614350514,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.006007875, 'e': 0.22269130478563476}",25,8,0.7658506835615004,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
252,False,"{'a': 0.006007875, 'e': 0.2213574141990304}",25,15,5.403777057713621,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.006007875, 'e': 0.22003151343537283}",20,12,10.814352607161604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.006007875, 'e': 0.21871355463671083}",25,13,-22.05404545869798,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
255,False,"{'a': 0.006007875, 'e': 0.2174034902317556}",20,5,25.44593491956983,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.006007875, 'e': 0.21610127293416412}",25,0,-83.42700253952846,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
257,False,"{'a': 0.006007875, 'e': 0.21480685574083191}",20,10,1.4712886280558628,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.006007875, 'e': 0.21352019193019683}",20,15,9.977771348938916,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.006007875, 'e': 0.21224123506055254}",25,9,25.209994081576955,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.006007875, 'e': 0.210969938968372}",25,0,-2.866850282611302,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
261,False,"{'a': 0.006007875, 'e': 0.20970625776664167}",30,2,9.354027253867528,"{0: 26, 1: 0, 2: 1, 3: 1, 4: 0}",1
262,False,"{'a': 0.006007875, 'e': 0.20845014584320476}",20,0,21.38562423068647,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
263,False,"{'a': 0.006007875, 'e': 0.2072015578591153}",20,15,2.270188524275081,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.006007875, 'e': 0.20596044874700115}",20,2,19.11818020952246,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.006007875, 'e': 0.20472677370943787}",25,0,15.134148503707506,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
266,False,"{'a': 0.006007875, 'e': 0.2035004882173313}",20,8,7.528547820721594,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.006007875, 'e': 0.20228154800831064}",30,20,19.665684027856404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.006007875, 'e': 0.20106990908513048}",20,10,-25.19602866545131,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
269,False,"{'a': 0.006007875, 'e': 0.1998655277140831}",25,0,-36.761721202774396,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
270,False,"{'a': 0.006007875, 'e': 0.19866836042341965}",20,10,9.580659295618158,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.006007875, 'e': 0.19747836400178112}",25,14,17.024937905394104,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.006007875, 'e': 0.19629549549663863}",20,12,12.629271729895915,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.006007875, 'e': 0.19511971221274324}",30,18,9.187368382141656,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.006007875, 'e': 0.19395097171058456}",30,13,1.6471537213367062,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
275,False,"{'a': 0.006007875, 'e': 0.19278923180485924}",20,7,-6.912823757314904,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
276,False,"{'a': 0.006007875, 'e': 0.19163445056294798}",35,0,-35.269849793668946,"{0: 31, 1: 1, 2: 1, 3: 1, 4: 1}",0
277,False,"{'a': 0.006007875, 'e': 0.19048658630340234}",25,0,-3.067465722197535,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
278,False,"{'a': 0.006007875, 'e': 0.18934559759443995}",25,13,27.313271491732053,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.006007875, 'e': 0.18821144325244926}",20,13,11.577255332335797,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.006007875, 'e': 0.18708408234050286}",25,13,-83.20940416702832,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 2}",1
281,False,"{'a': 0.006007875, 'e': 0.18596347416688006}",25,15,17.079438812240227,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.006007875, 'e': 0.1848495782835979}",25,13,18.181044243835547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.006007875, 'e': 0.18374235448495146}",25,6,-17.397775894855076,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
284,False,"{'a': 0.006007875, 'e': 0.1826417628060625}",25,11,-14.885714341278996,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
285,False,"{'a': 0.006007875, 'e': 0.18154776352143684}",20,0,19.044987082396364,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
286,False,"{'a': 0.006007875, 'e': 0.18046031714353075}",20,4,12.95554596159116,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.006007875, 'e': 0.1793793844213254}",25,17,18.5076797991504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.006007875, 'e': 0.17830492633891032}",20,6,7.316725712618879,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.006007875, 'e': 0.17723690411407486}",20,15,8.810354232374573,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.006007875, 'e': 0.17617527919690876}",20,9,18.911968807018553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.006007875, 'e': 0.17512001326841026}",20,11,18.39208911591719,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.006007875, 'e': 0.17407106823910334}",25,0,0.525751663137185,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
293,False,"{'a': 0.006007875, 'e': 0.1730284062476627}",20,11,16.642200432572288,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.006007875, 'e': 0.1719919896595472}",20,10,18.610047757006246,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.006007875, 'e': 0.17096178106564153}",20,14,8.828058931369336,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.006007875, 'e': 0.16993774328090588}",25,11,0.17836613775150223,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
297,False,"{'a': 0.006007875, 'e': 0.1689198393430337}",35,19,18.810504198942496,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.006007875, 'e': 0.16790803251111772}",20,5,-33.354776506658,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
299,False,"{'a': 0.006007875, 'e': 0.16690228626432355}",20,0,-24.73482252384934,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
300,False,"{'a': 0.006007875, 'e': 0.16590256430057185}",25,0,19.946443190695994,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
301,False,"{'a': 0.006007875, 'e': 0.16490883053522756}",25,18,11.6832437871018,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.006007875, 'e': 0.16392104909979785}",25,15,9.035726302431371,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.006007875, 'e': 0.1629391843406371}",20,14,12.906216096895207,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.006007875, 'e': 0.16196320081766039}",30,4,20.881295727159085,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.006007875, 'e': 0.16099306330306384}",25,13,17.819655409959985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.006007875, 'e': 0.16002873678005358}",25,0,-10.810405040459544,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
307,False,"{'a': 0.006007875, 'e': 0.15907018644158127}",25,7,25.93695265276069,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.006007875, 'e': 0.15811737768908835}",20,4,-28.33430295354712,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
309,False,"{'a': 0.006007875, 'e': 0.15717027613125667}",20,8,21.982337431322232,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.006007875, 'e': 0.1562288475827675}",25,0,21.07389641970249,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
311,False,"{'a': 0.006007875, 'e': 0.1552930580630676}",25,17,13.881034298105988,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.006007875, 'e': 0.15436287379514238}",20,1,-2.213833276762676,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.006007875, 'e': 0.1534382612042972}",20,8,8.268934970934138,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.006007875, 'e': 0.15251918691694516}",20,0,19.15057849570099,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
315,False,"{'a': 0.006007875, 'e': 0.15160561775940262}",20,3,9.517358910350218,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.006007875, 'e': 0.15069752075669174}",20,1,-4.776036319430255,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
317,False,"{'a': 0.006007875, 'e': 0.1497948631313504}",20,0,20.69447318501992,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.006007875, 'e': 0.1488976123022489}",20,9,-35.55495563954592,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
319,False,"{'a': 0.006007875, 'e': 0.14800573588341423}",30,21,14.922555082369621,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.006007875, 'e': 0.14711920168286077}",20,9,19.930546303712326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.006007875, 'e': 0.14623797770142863}",30,3,41.97961999086097,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.006007875, 'e': 0.14536203213162846}",20,8,19.32522383346971,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.006007875, 'e': 0.1444913333564935}",20,9,15.485145335124209,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.006007875, 'e': 0.14362584994843824}",30,18,19.243094299844792,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.006007875, 'e': 0.1427655506681242}",25,13,16.933010157426853,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.006007875, 'e': 0.14191040446333228}",25,4,-28.13851040969535,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
327,False,"{'a': 0.006007875, 'e': 0.1410603804678419}",20,3,27.612767387685135,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.006007875, 'e': 0.14021544800031688}",25,11,23.19820233230338,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.006007875, 'e': 0.13937557656319824}",25,2,-39.59911325461352,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
330,False,"{'a': 0.006007875, 'e': 0.13854073584160306}",30,12,27.152014349021037,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.006007875, 'e': 0.13771089570223058}",25,16,14.970695054738627,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.006007875, 'e': 0.13688602619227425}",20,4,25.20707576983994,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.006007875, 'e': 0.13606609753834087}",20,16,5.93918658639161,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.006007875, 'e': 0.13525108014537573}",30,0,31.725483860710447,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
335,False,"{'a': 0.006007875, 'e': 0.1344409445955946}",30,17,29.487357062712228,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.006007875, 'e': 0.13363566164742163}",20,0,13.15323500413037,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
337,False,"{'a': 0.006007875, 'e': 0.1328352022344341}",20,12,11.612604114950905,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.006007875, 'e': 0.1320395374643131}",20,13,11.028180096754628,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.006007875, 'e': 0.13124863861780098}",25,0,-12.063742469603438,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
340,False,"{'a': 0.006007875, 'e': 0.13046247714766435}",30,9,23.08495543048934,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
341,False,"{'a': 0.006007875, 'e': 0.1296810246776639}",30,14,12.545438460062327,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.006007875, 'e': 0.12890425300153013}",20,8,-7.152945455342701,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
343,False,"{'a': 0.006007875, 'e': 0.12813213408194538}",20,2,31.949779114618106,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.006007875, 'e': 0.1273646400495315}",25,13,10.302808441945865,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.006007875, 'e': 0.12660174320184425}",30,22,9.929464000692963,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.006007875, 'e': 0.12584341600237317}",25,2,-15.378501963476722,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
347,False,"{'a': 0.006007875, 'e': 0.12508963107954787}",20,8,6.713937805875332,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
348,False,"{'a': 0.006007875, 'e': 0.12434036122574987}",25,18,-11.977814337279677,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
349,False,"{'a': 0.006007875, 'e': 0.1235955793963306}",25,13,-22.942718102506788,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
350,False,"{'a': 0.006007875, 'e': 0.1228552587086352}",20,0,22.995117224708398,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
351,False,"{'a': 0.006007875, 'e': 0.12211937244103244}",25,7,-11.972202206160816,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
352,False,"{'a': 0.006007875, 'e': 0.12138789403194984}",20,0,6.2688135090924,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
353,False,"{'a': 0.006007875, 'e': 0.1206607970789152}",30,0,-11.78959663275161,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
354,False,"{'a': 0.006007875, 'e': 0.11993805533760346}",30,13,31.41913150062065,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.006007875, 'e': 0.11921964272088965}",25,16,5.136493296048148,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
356,False,"{'a': 0.006007875, 'e': 0.11850553329790697}",20,0,-14.51583426002993,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
357,False,"{'a': 0.006007875, 'e': 0.11779570129311107}",25,7,-14.982100890068267,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
